Date,SPY,AGG
2019-04-02,258.3152770996094,89.65895080566406
2019-04-03,258.7217712402344,89.49356079101562
2019-04-04,259.4082946777344,89.55974578857422
2019-04-05,260.663818359375,89.62591552734375
2019-04-08,260.86260986328125,89.58453369140625
2019-04-09,259.5257263183594,89.63416290283203
2019-04-10,260.4110107421875,89.80780792236328
2019-04-11,260.3387451171875,89.70032501220703
2019-04-12,262.0999755859375,89.52665710449219
2019-04-15,261.92852783203125,89.51013946533203
2019-04-16,262.0999755859375,89.35301208496094
2019-04-17,261.4587707519531,89.34478759765625
2019-04-18,261.9735412597656,89.46051788330078
2019-04-22,262.1994934082031,89.35301208496094
2019-04-23,264.5570373535156,89.51013946533203
2019-04-24,263.969970703125,89.71683502197266
2019-04-25,263.8073425292969,89.70857238769531
2019-04-26,265.0358581542969,89.89046478271484
2019-04-29,265.4513244628906,89.7333755493164
2019-04-30,265.58685302734375,89.79125213623047
2019-05-01,263.590576171875,89.84927368164062
2019-05-02,263.0214538574219,89.65034484863281
2019-05-03,265.5959167480469,89.79951477050781
2019-05-06,264.5028381347656,89.91558074951172
2019-05-07,260.08575439453125,90.02337646484375
2019-05-08,259.7244567871094,90.00676727294922
2019-05-09,258.93853759765625,90.05648040771484
2019-05-10,260.2392883300781,90.07308197021484
2019-05-13,253.69940185546875,90.2222671508789
2019-05-14,255.99378967285156,90.296875
2019-05-15,257.4933166503906,90.45437622070312
2019-05-16,259.8780212402344,90.34664154052734
2019-05-17,258.19793701171875,90.37149047851562
2019-05-20,256.4906311035156,90.24710083007812
2019-05-21,258.8031311035156,90.23885345458984
2019-05-22,258.00811767578125,90.38806915283203
2019-05-23,254.85577392578125,90.6532974243164
2019-05-24,255.43374633789062,90.68641662597656
2019-05-28,253.05809020996094,90.81909942626953
2019-05-29,251.3599395751953,90.84395599365234
2019-05-30,252.0463409423828,91.08429718017578
2019-05-31,248.6500701904297,91.50700378417969
2019-06-03,248.0177764892578,91.7230453491211
2019-06-04,253.40133666992188,91.63994598388672
2019-06-05,255.59637451171875,91.5901107788086
2019-06-06,257.2584533691406,91.57351684570312
2019-06-07,259.8327941894531,91.83106994628906
2019-06-10,261.0252380371094,91.5901107788086
2019-06-11,260.96197509765625,91.57351684570312
2019-06-12,260.501220703125,91.68981170654297
2019-06-13,261.5761413574219,91.88920593261719
2019-06-14,261.287109375,91.8642807006836
2019-06-17,261.386474609375,91.8393783569336
2019-06-18,264.1235046386719,92.08863830566406
2019-06-19,264.7196350097656,92.40432739257812
2019-06-20,267.2489013671875,92.56217193603516
2019-06-21,266.8603515625,92.32125091552734
2019-06-24,266.5335998535156,92.48741912841797
2019-06-25,263.9195251464844,92.5040054321289
2019-06-26,263.6563415527344,92.29631042480469
2019-06-27,264.5912170410156,92.55384826660156
2019-06-28,265.9526672363281,92.51232147216797
2019-07-01,268.36712646484375,92.58058166503906
2019-07-02,269.0660705566406,92.74716186523438
2019-07-03,271.21734619140625,92.89703369140625
2019-07-05,270.9087219238281,92.50566101074219
2019-07-08,269.4200744628906,92.45572662353516
2019-07-09,269.75592041015625,92.43070220947266
2019-07-10,271.0448303222656,92.49735260009766
2019-07-11,271.6802062988281,92.15592193603516
2019-07-12,272.8966064453125,92.25584411621094
2019-07-15,272.9873046875,92.38904571533203
2019-07-16,272.1068115234375,92.2891616821289
2019-07-17,270.2550964355469,92.53063201904297
2019-07-18,271.24456787109375,92.68054962158203
2019-07-19,269.7377624511719,92.572265625
2019-07-22,270.4004211425781,92.6888656616211
2019-07-23,272.333740234375,92.59725952148438
2019-07-24,273.6135559082031,92.73047637939453
2019-07-25,272.3065490722656,92.58892059326172
2019-07-26,274.1309509277344,92.60555267333984
2019-07-29,273.6318054199219,92.64722442626953
2019-07-30,272.9600830078125,92.63888549804688
2019-07-31,269.9737243652344,92.68054962158203
2019-08-01,267.62286376953125,93.40668487548828
2019-08-02,265.60772705078125,93.4400863647461
2019-08-05,257.62017822265625,93.84904479980469
2019-08-06,261.2327575683594,94.09944152832031
2019-08-07,261.3869934082031,94.04935455322266
2019-08-08,266.5154113769531,94.14120483398438
2019-08-09,264.70013427734375,94.0159683227539
2019-08-12,261.4779052734375,94.35820007324219
2019-08-13,265.54425048828125,94.22463989257812
2019-08-14,257.6927490234375,94.51676940917969
2019-08-15,258.3735046386719,94.95079803466797
2019-08-16,262.18585205078125,94.87566375732422
2019-08-19,265.3445129394531,94.62529754638672
2019-08-20,263.3113098144531,94.884033203125
2019-08-21,265.4534606933594,94.83395385742188
2019-08-22,265.371826171875,94.58355712890625
2019-08-23,258.5550842285156,94.9675064086914
2019-08-26,261.41424560546875,94.92574310302734
2019-08-27,260.3886413574219,95.2262191772461
2019-08-28,262.22216796875,95.23458099365234
2019-08-29,265.57147216796875,95.17613220214844
2019-08-30,265.4534606933594,95.25960540771484
2019-09-03,263.90130615234375,95.2370376586914
2019-09-04,266.8966369628906,95.40434265136719
2019-09-05,270.3277587890625,94.9944076538086
2019-09-06,270.53656005859375,95.09481811523438
2019-09-09,270.67266845703125,94.69328308105469
2019-09-10,270.609130859375,94.18293762207031
2019-09-11,272.53338623046875,94.19965362548828
2019-09-12,273.4774475097656,94.04906463623047
2019-09-13,273.2958984375,93.48857116699219
2019-09-16,272.4517822265625,93.73954010009766
2019-09-17,273.1416015625,93.88176727294922
2019-09-18,273.3049621582031,93.99050903320312
2019-09-19,273.2868347167969,94.12438201904297
2019-09-20,271.9955749511719,94.46736145019531
2019-09-23,271.93182373046875,94.50923156738281
2019-09-24,269.7980041503906,94.76854705810547
2019-09-25,271.39373779296875,94.37535858154297
2019-09-26,270.8284606933594,94.5343017578125
2019-09-27,269.369384765625,94.65142059326172
2019-09-30,270.6186828613281,94.67650604248047
2019-10-01,267.3997802734375,94.8484115600586
2019-10-02,262.6761779785156,94.91551208496094
2019-10-03,264.82830810546875,95.28445434570312
2019-10-04,268.41192626953125,95.43535614013672
2019-10-07,267.2536926269531,95.1753921508789
2019-10-08,263.1047668457031,95.20893859863281
2019-10-09,265.6033020019531,95.1586685180664
2019-10-10,267.3997802734375,94.83161926269531
2019-10-11,270.1718444824219,94.5213851928711
2019-10-14,269.8709411621094,94.68069458007812
2019-10-15,272.542724609375,94.37046813964844
2019-10-16,272.10504150390625,94.53817749023438
2019-10-17,272.907470703125,94.51303100585938
2019-10-18,271.7129821777344,94.58012390136719
2019-10-21,273.55487060546875,94.3201675415039
2019-10-22,272.6612548828125,94.46272277832031
2019-10-23,273.4546203613281,94.53817749023438
2019-10-24,273.9014587402344,94.56332397460938
2019-10-25,275.0231018066406,94.4291763305664
2019-10-28,276.5732421875,94.22791290283203
2019-10-29,276.4911804199219,94.23631286621094
2019-10-30,277.3392028808594,94.504638671875
2019-10-31,276.6005859375,94.87356567382812
2019-11-01,279.1630554199219,94.8996353149414
2019-11-04,280.28466796875,94.6643295288086
2019-11-05,279.974609375,94.31139373779297
2019-11-06,280.03839111328125,94.45425415039062
2019-11-07,281.023193359375,94.0088882446289
2019-11-08,281.7162780761719,93.95845794677734
2019-11-11,281.1783142089844,93.97525787353516
2019-11-12,281.7710876464844,94.07608795166016
2019-11-13,281.8621520996094,94.24412536621094
2019-11-14,282.27252197265625,94.51307678222656
2019-11-15,284.31512451171875,94.4626693725586
2019-11-18,284.5248107910156,94.63909149169922
2019-11-19,284.4427185058594,94.70633697509766
2019-11-20,283.3850402832031,94.9332275390625
2019-11-21,282.92901611328125,94.79877471923828
2019-11-22,283.55828857421875,94.84918975830078
2019-11-25,285.755859375,94.94163513183594
2019-11-26,286.40338134765625,95.07608795166016
2019-11-27,287.6799621582031,94.95842742919922
2019-11-29,286.6130065917969,94.84081268310547
2019-12-02,284.17840576171875,94.73635864257812
2019-12-03,282.27252197265625,95.16588592529297
2019-12-04,284.0142517089844,95.00585174560547
2019-12-05,284.5248107910156,94.89635467529297
2019-12-06,287.1236267089844,94.76158905029297
2019-12-09,286.2209777832031,94.8121337890625
2019-12-10,285.9017639160156,94.77848052978516
2019-12-11,286.71331787109375,95.03113555908203
2019-12-12,289.1846008300781,94.62687683105469
2019-12-13,289.3577575683594,95.00585174560547
2019-12-16,291.3457336425781,94.8121337890625
2019-12-17,291.4095764160156,94.8205337524414
2019-12-18,291.4277648925781,94.63529205322266
2019-12-19,292.622314453125,94.73737335205078
2019-12-20,293.9052734375,94.75423431396484
2019-12-23,294.35418701171875,94.6867446899414
2019-12-24,294.36334228515625,94.80487823486328
2019-12-26,295.9303894042969,94.88924407958984
2019-12-27,295.85711669921875,95.0157699584961
2019-12-30,294.2259826660156,95.0157699584961
2019-12-31,294.94073486328125,94.79644775390625
2020-01-02,297.69903564453125,95.05795288085938
2020-01-03,295.4447937011719,95.33634185791016
2020-01-06,296.5719299316406,95.26042938232422
2020-01-07,295.73797607421875,95.15916442871094
2020-01-08,297.31414794921875,95.04953002929688
2020-01-09,299.33013916015625,95.15076446533203
2020-01-10,298.4687805175781,95.31102752685547
2020-01-13,300.5214538574219,95.25199127197266
2020-01-14,300.0632629394531,95.33634185791016
2020-01-15,300.7413330078125,95.479736328125
2020-01-16,303.242919921875,95.479736328125
2020-01-17,304.1868591308594,95.37007904052734
2020-01-21,303.5911560058594,95.6400375366211
2020-01-22,303.6279296875,95.6906509399414
2020-01-23,303.97607421875,95.81720733642578
2020-01-24,301.2728271484375,95.994384765625
2020-01-27,296.443603515625,96.28964233398438
2020-01-28,299.55010986328125,96.20523834228516
2020-01-29,299.3026123046875,96.4245834350586
2020-01-30,300.2739562988281,96.43302154541016
2020-01-31,294.8216247558594,96.7198715209961
2020-02-03,297.0116882324219,96.68858337402344
2020-02-04,301.53857421875,96.3673324584961
2020-02-05,305.0207824707031,96.22360229492188
2020-02-06,306.04705810546875,96.28279876708984
2020-02-07,304.4159240722656,96.56178283691406
2020-02-10,306.6884765625,96.67168426513672
2020-02-11,307.22003173828125,96.55329895019531
2020-02-12,309.1993408203125,96.45189666748047
2020-02-13,308.8694763183594,96.5195083618164
2020-02-14,309.3643493652344,96.6209487915039
2020-02-18,308.567138671875,96.7477798461914
2020-02-19,310.0423889160156,96.7223892211914
2020-02-20,308.76861572265625,96.94219970703125
2020-02-21,305.5888671875,97.13663482666016
2020-02-24,295.4539489746094,97.4494400024414
2020-02-25,286.50103759765625,97.61852264404297
2020-02-26,285.4472351074219,97.51704406738281
2020-02-27,272.62738037109375,97.53399658203125
2020-02-28,271.4818115234375,98.25257873535156
2020-03-02,283.2388000488281,98.21783447265625
2020-03-03,275.1289978027344,98.8870620727539
2020-03-04,286.693359375,98.81082916259766
2020-03-05,277.1633605957031,99.11578369140625
2020-03-06,272.5814208984375,99.8443374633789
2020-03-09,251.29432678222656,99.71725463867188
2020-03-10,264.29754638671875,98.59056854248047
2020-03-11,251.4135284423828,97.18431854248047
2020-03-12,227.3589324951172,93.29595184326172
2020-03-13,246.7949981689453,94.761474609375
2020-03-16,219.7897491455078,96.34565734863281
2020-03-17,231.6566619873047,93.85502624511719
2020-03-18,219.92721557617188,90.28011322021484
2020-03-19,220.3945770263672,92.29630279541016
2020-03-20,210.89682006835938,93.21122741699219
2020-03-23,205.5045928955078,95.42227172851562
2020-03-24,224.12396240234375,96.2101058959961
2020-03-25,227.4791717529297,97.19281768798828
2020-03-26,240.76162719726562,97.48930358886719
2020-03-27,233.59034729003906,97.90440368652344
2020-03-30,241.1763916015625,97.99759674072266
2020-03-31,237.58152770996094,97.73497772216797
2020-04-01,226.88922119140625,97.40304565429688
2020-04-02,232.124755859375,97.54736328125
2020-04-03,228.76962280273438,97.6152572631836
2020-04-06,244.13516235351562,98.0906982421875
2020-04-07,244.3840789794922,98.22649383544922
2020-04-08,252.587646484375,98.31991577148438
2020-04-09,256.431396484375,99.54246520996094
2020-04-13,254.09010314941406,99.07546997070312
2020-04-14,261.5839538574219,99.1264419555664
2020-04-15,256.02587890625,99.5339584350586
2020-04-16,257.2609558105469,99.66129302978516
2020-04-17,264.21099853515625,99.54246520996094
2020-04-20,259.55615234375,99.3980941772461
2020-04-21,251.67520141601562,99.44903564453125
2020-04-22,257.2609558105469,99.44903564453125
2020-04-23,257.242431640625,99.68677520751953
2020-04-24,260.8281555175781,99.63580322265625
2020-04-27,264.5888671875,99.1773910522461
2020-04-28,263.37225341796875,99.56788635253906
2020-04-29,270.2669677734375,99.63580322265625
2020-04-30,267.75048828125,99.41508483886719
2020-05-01,260.66229248046875,99.42017364501953
2020-05-04,261.3812255859375,99.50525665283203
2020-05-05,263.7961730957031,99.4287109375
2020-05-06,262.0079345703125,99.02889251708984
2020-05-07,265.16961669921875,99.33512878417969
2020-05-08,269.5570983886719,99.07140350341797
2020-05-11,269.6123962402344,98.77366638183594
2020-05-12,264.2386779785156,99.02889251708984
2020-05-13,259.56536865234375,99.19052124023438
2020-05-14,262.6716003417969,99.49674224853516
2020-05-15,263.879150390625,99.55628967285156
2020-05-18,271.9168395996094,99.41170501708984
2020-05-19,269.1239013671875,99.52225494384766
2020-05-20,273.69580078125,99.77747344970703
2020-05-21,271.8061828613281,99.85404968261719
2020-05-22,272.3223571777344,99.90508270263672
2020-05-26,275.677490234375,99.74348449707031
2020-05-27,279.77935791015625,99.88807678222656
2020-05-28,279.26324462890625,99.82002258300781
2020-05-29,280.507568359375,100.08373260498047
2020-06-01,281.6412658691406,100.0274887084961
2020-06-02,283.9732971191406,100.11273193359375
2020-06-03,287.75244140625,99.86550903320312
2020-06-04,286.99664306640625,99.5672836303711
2020-06-05,294.35223388671875,99.62690734863281
2020-06-08,297.9101257324219,99.73770904541016
2020-06-09,295.68878173828125,99.86550903320312
2020-06-10,294.03887939453125,100.27466583251953
2020-06-11,277.0877990722656,100.10419464111328
2020-06-12,280.4061584472656,100.20645141601562
2020-06-15,283.0238342285156,100.53883361816406
2020-06-16,288.471435546875,100.34280395507812
2020-06-17,287.273193359375,100.257568359375
2020-06-18,287.3837890625,100.35986328125
2020-06-19,285.741455078125,100.39395904541016
2020-06-22,287.57452392578125,100.3683853149414
2020-06-23,288.8983459472656,100.3513412475586
2020-06-24,281.5289611816406,100.33426666259766
2020-06-25,284.547119140625,100.45360565185547
2020-06-26,277.7887268066406,100.57292938232422
2020-06-29,281.87158203125,100.65813446044922
2020-06-30,285.4821472167969,100.74337005615234
2020-07-01,287.48193359375,100.79715728759766
2020-07-02,289.0650939941406,100.9167251586914
2020-07-06,293.52740478515625,100.9081802368164
2020-07-07,290.5000305175781,101.06185150146484
2020-07-08,292.7220153808594,101.0277099609375
2020-07-09,291.0555419921875,101.29237365722656
2020-07-10,294.0274353027344,101.17288208007812
2020-07-13,291.4814758300781,101.16431427001953
2020-07-14,295.25872802734375,101.32659149169922
2020-07-15,297.971435546875,101.33509826660156
2020-07-16,296.9900207519531,101.40338134765625
2020-07-17,297.85101318359375,101.50584411621094
2020-07-20,300.2580871582031,101.61683654785156
2020-07-21,300.89691162109375,101.67662048339844
2020-07-22,302.609619140625,101.76200866699219
2020-07-23,298.99896240234375,101.88153839111328
2020-07-24,297.0732727050781,101.8473892211914
2020-07-27,299.2396545410156,101.77906036376953
2020-07-28,297.3418273925781,101.8473892211914
2020-07-29,300.99871826171875,101.96693420410156
2020-07-30,299.9248962402344,102.04377746582031
2020-07-31,302.2948913574219,102.08646392822266
2020-08-03,304.39642333984375,102.12667083740234
2020-08-04,305.5722961425781,102.3233871459961
2020-08-05,307.4700927734375,102.12667083740234
2020-08-06,309.5254211425781,102.27205657958984
2020-08-07,309.74761962890625,102.15232849121094
2020-08-10,310.6734313964844,102.05824279785156
2020-08-11,308.10894775390625,101.77594757080078
2020-08-12,312.4046630859375,101.57068634033203
2020-08-13,311.8398742675781,101.1943588256836
2020-08-14,311.84918212890625,101.10028076171875
2020-08-17,312.83984375,101.23712921142578
2020-08-18,313.51568603515625,101.38250732421875
2020-08-19,312.2102966308594,101.22855377197266
2020-08-20,313.182373046875,101.40821838378906
2020-08-21,314.2933654785156,101.51084899902344
2020-08-24,317.4781799316406,101.46804809570312
2020-08-25,318.5891418457031,101.25425720214844
2020-08-26,321.78314208984375,101.23712921142578
2020-08-27,322.48675537109375,100.8864974975586
2020-08-28,324.56976318359375,101.02327728271484
2020-08-31,323.39404296875,101.24569702148438
2020-09-01,326.43994140625,101.45559692382812
2020-09-02,331.1615905761719,101.66119384765625
2020-09-03,319.76483154296875,101.68690490722656
2020-09-04,317.15411376953125,101.181396484375
2020-09-08,308.48846435546875,101.29280853271484
2020-09-09,314.58038330078125,101.28421783447266
2020-09-10,309.11798095703125,101.29280853271484
2020-09-11,309.2754211425781,101.41277313232422
2020-09-14,313.3490295410156,101.42132568359375
2020-09-15,314.9321594238281,101.42989349365234
2020-09-16,313.68231201171875,101.37850952148438
2020-09-17,310.92340087890625,101.40418243408203
2020-09-18,307.3437805175781,101.28421783447266
2020-09-21,303.9232177734375,101.3013687133789
2020-09-22,307.0185546875,101.37850952148438
2020-09-23,299.8984069824219,101.1642837524414
2020-09-24,300.6977844238281,101.1728515625
2020-09-25,305.5592041015625,101.20712280273438
2020-09-28,310.6343078613281,101.29280853271484
2020-09-29,308.9425964355469,101.3099365234375
2020-09-30,311.28497314453125,101.14715576171875
2020-10-01,313.2834777832031,101.28619384765625
2020-10-02,310.3089904785156,101.18317413330078
2020-10-05,315.8117370605469,100.85707092285156
2020-10-06,311.32220458984375,100.94291687011719
2020-10-07,316.7413024902344,100.87423706054688
2020-10-08,319.5483703613281,101.00297546386719
2020-10-09,322.4019470214844,101.0287094116211
2020-10-12,327.5886535644531,101.22611999511719
2020-10-13,325.4507751464844,101.2518539428711
2020-10-14,323.40582275390625,101.31192779541016
2020-10-15,323.0061950683594,101.22611999511719
2020-10-16,322.8110046386719,101.17459869384766
2020-10-19,317.9031066894531,101.05448150634766
2020-10-20,319.17657470703125,100.96867370605469
2020-10-21,318.57244873046875,100.84849548339844
2020-10-22,320.31982421875,100.66829681396484
2020-10-23,321.4073791503906,100.81417846679688
2020-10-26,315.4678039550781,100.95149993896484
2020-10-27,314.3802795410156,101.18317413330078
2020-10-28,303.6350402832031,101.03730773925781
2020-10-29,306.7210388183594,100.85707092285156
2020-10-30,303.5235595703125,100.58244323730469
2020-11-02,306.9255676269531,100.76470947265625
2020-11-03,312.3447265625,100.72172546386719
2020-11-04,319.32525634765625,101.39221954345703
2020-11-05,325.552978515625,101.48678588867188
2020-11-06,325.4786682128906,101.26327514648438
2020-11-09,329.5685729980469,100.79047393798828
2020-11-10,329.085205078125,100.62715148925781
2020-11-11,331.5298156738281,100.68734741210938
2020-11-12,328.31365966796875,101.10853576660156
2020-11-13,332.8590393066406,101.12571716308594
2020-11-16,337.0139465332031,101.11714172363281
2020-11-17,335.2014465332031,101.32344818115234
2020-11-18,331.16729736328125,101.39221954345703
2020-11-19,332.5615234375,101.58135223388672
2020-11-20,330.28424072265625,101.68447875976562
2020-11-23,332.2640686035156,101.65873718261719
2020-11-24,337.6181335449219,101.5211410522461
2020-11-25,337.0975646972656,101.48678588867188
2020-11-27,338.0364990234375,101.65873718261719
2020-11-30,336.53985595703125,101.7962417602539
2020-12-01,340.2207336425781,101.47416687011719
2020-12-02,340.9365234375,101.36225128173828
2020-12-03,340.8435363769531,101.53446197509766
2020-12-04,343.7808532714844,101.25886535644531
2020-12-07,343.0743408203125,101.41388702392578
2020-12-08,344.0782165527344,101.4224853515625
2020-12-09,340.9922180175781,101.2761001586914
2020-12-10,340.8807373046875,101.52582550048828
2020-12-11,340.48101806640625,101.63775634765625
2020-12-14,338.9566345214844,101.57749938964844
2020-12-15,343.5390930175781,101.63775634765625
2020-12-16,344.0782165527344,101.59473419189453
2020-12-17,346.0023193359375,101.5904312133789
2020-12-18,344.62078857421875,101.5386962890625
2020-12-21,343.3886413574219,101.5386962890625
2020-12-22,342.80987548828125,101.68523406982422
2020-12-23,343.1179504394531,101.61630249023438
2020-12-24,344.4527587890625,101.71110534667969
2020-12-28,347.4118957519531,101.72835540771484
2020-12-29,346.74908447265625,101.74555969238281
2020-12-30,347.243896484375,101.80589294433594
2020-12-31,349.0081481933594,101.8835220336914
2021-01-04,344.25677490234375,101.7541732788086
2021-01-05,346.62774658203125,101.65076446533203
2021-01-06,348.7001037597656,101.15078735351562
2021-01-07,353.88092041015625,101.04735565185547
2021-01-08,355.89727783203125,100.92664337158203
2021-01-11,353.4981994628906,100.76289367675781
2021-01-12,353.57281494140625,100.84905242919922
2021-01-13,354.5249938964844,101.16799926757812
2021-01-14,353.283447265625,100.96976470947266
2021-01-15,350.70709228515625,101.07319641113281
2021-01-19,353.46075439453125,101.21113586425781
2021-01-20,358.35223388671875,101.2197494506836
2021-01-21,358.6789855957031,101.07319641113281
2021-01-22,357.4094543457031,101.07319641113281
2021-01-25,358.8189697265625,101.33179473876953
2021-01-26,358.25885009765625,101.2973403930664
2021-01-27,349.5028991699219,101.30595397949219
2021-01-28,352.50860595703125,101.23699188232422
2021-01-29,345.4515075683594,101.12493133544922
2021-02-01,351.2017822265625,101.22162628173828
2021-02-02,356.1678466796875,101.06622314453125
2021-02-03,356.44793701171875,100.9453353881836
2021-02-04,360.4992980957031,100.90214538574219
2021-02-05,361.91815185546875,100.77263641357422
2021-02-08,364.5318298339844,100.87625122070312
2021-02-09,364.28912353515625,100.91943359375
2021-02-10,364.13037109375,101.01439666748047
2021-02-11,364.71856689453125,100.89350891113281
2021-02-12,366.5201721191406,100.6603775024414
2021-02-16,366.2027587890625,100.18547821044922
2021-02-17,366.28680419921875,100.38407135009766
2021-02-18,364.7278747558594,100.33228302001953
2021-02-19,364.0837707519531,100.02142333984375
2021-02-22,361.2832946777344,99.71060943603516
2021-02-23,361.7221374511719,99.73648834228516
2021-02-24,365.7080383300781,99.70198059082031
2021-02-25,356.89599609375,98.78672790527344
2021-02-26,355.0570983886719,99.58972930908203
2021-03-01,363.6637268066406,99.53781127929688
2021-03-02,360.8259582519531,99.55513000488281
2021-03-03,356.0466003417969,99.19187927246094
2021-03-04,351.6405029296875,98.906494140625
2021-03-05,358.1095275878906,98.83728790283203
2021-03-08,356.32659912109375,98.44807434082031
2021-03-09,361.4140625,98.81995391845703
2021-03-10,363.6637268066406,98.98433685302734
2021-03-11,367.3509521484375,98.97565460205078
2021-03-12,367.84564208984375,98.41348266601562
2021-03-15,370.0393371582031,98.51730346679688
2021-03-16,369.5726623535156,98.48270416259766
2021-03-17,370.8328857421875,98.47405242919922
2021-03-18,365.43731689453125,98.09351348876953
2021-03-19,364.7611083984375,98.17134094238281
2021-03-22,367.67376708984375,98.36161041259766
2021-03-23,364.77984619140625,98.61241912841797
2021-03-24,362.925537109375,98.7334976196289
2021-03-25,364.9671325683594,98.68160247802734
2021-03-26,370.8486022949219,98.51730346679688
2021-03-29,370.6612548828125,98.35292053222656
2021-03-30,369.6779479980469,98.4308090209961
2021-03-31,371.1763916015625,98.44807434082031
2021-04-01,375.1847839355469,98.7789535522461
2021-04-05,380.5698547363281,98.57976531982422
2021-04-06,380.34503173828125,98.92622375488281
2021-04-07,380.7851867675781,98.77031707763672
2021-04-08,382.59271240234375,99.0128402709961
2021-04-09,385.3742370605469,98.9002456665039
2021-04-12,385.51470947265625,98.87425231933594
2021-04-13,386.6573181152344,99.16012573242188
2021-04-14,385.3368225097656,99.0821533203125
2021-04-15,389.4762878417969,99.47191619873047
2021-04-16,390.7780456542969,99.2120590209961
2021-04-19,388.858154296875,99.13411712646484
2021-04-20,386.0111083984375,99.28998565673828
2021-04-21,389.6636047363281,99.38529205322266
2021-04-22,386.1048583984375,99.41124725341797
2021-04-23,390.2909851074219,99.3939437866211
2021-04-26,391.10577392578125,99.30734252929688
2021-04-27,391.02154541015625,99.0647964477539
2021-04-28,390.90911865234375,99.11676025390625
2021-04-29,393.4002380371094,99.0647964477539
2021-04-30,390.81549072265625,99.16873931884766
2021-05-03,391.65838623046875,99.23211669921875
2021-05-04,389.24212646484375,99.353515625
2021-05-05,389.3639221191406,99.43160247802734
2021-05-06,392.47320556640625,99.44892883300781
2021-05-07,395.32958984375,99.42291259765625
2021-05-10,391.4148864746094,99.26675415039062
2021-05-11,387.921630859375,99.04991149902344
2021-05-12,379.6801452636719,98.7029037475586
2021-05-13,384.2410888671875,98.92842102050781
2021-05-14,390.1412048339844,99.15400695800781
2021-05-17,389.1485290527344,99.0672378540039
2021-05-18,385.7956848144531,98.94580078125
2021-05-19,384.7842102050781,98.80703735351562
2021-05-20,388.9237365722656,99.14533996582031
2021-05-21,388.60528564453125,99.18869018554688
2021-05-24,392.56683349609375,99.28416442871094
2021-05-25,391.69586181640625,99.52701568603516
2021-05-26,392.47320556640625,99.4923324584961
2021-05-27,392.6792297363281,99.37088012695312
2021-05-28,393.38165283203125,99.37088012695312
2021-06-01,393.0351257324219,99.3248519897461
2021-06-02,393.6531677246094,99.45516204833984
2021-06-03,392.1922302246094,99.22056579589844
2021-06-04,395.7790832519531,99.62889862060547
2021-06-07,395.39520263671875,99.55937957763672
